title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
What You Learn Working in Early-stage SaaS Startups,-,https://medium.com/@MelanieCrissey,https://medium.com/@MelanieCrissey/what-you-learn-working-in-early-stage-saas-startups-b2250a07211f?source=search_post---------129,"[<time datetime=""2017-01-14T23:44:48.032Z"">Jan 15, 2017</time>]",205,11 responses,26 min read,"['saas', 'sales', 'saas', 'sales']","['https:\\u002F\\u002Fmedium.com\\u002Fkima-ventures\\u002Fvertical-saas-sales-done-right-from-0-to-2500-customers-9bdbe00d9985', 'https:\\u002F\\u002Fmedium.com\\u002Famberengine\\u002Fderric-haynie-explains-how-brands-leverage-new-e-com-technology-92025fc69464', 'https:\\u002F\\u002Fjohannamai.medium.com\\u002Fa-permaculture-approach-to-saas-fc8bd2460ada', 'https:\\u002F\\u002Fmedium.com\\u002F@trmsme\\u002Fmarketing-for-technical-founders-5eb2a708b5c1', 'https:\\u002F\\u002Falexanderlhk.medium.com\\u002Fthe-role-of-digital-marketing-to-a-company-88aa3a6dd886']"
10+ SaaS learnings from Figma’s domination,-,https://blog.prototypr.io/@dh2anjay,https://blog.prototypr.io/learnings-from-figmas-business-domination-7c41e433662a?source=search_post---------130,"[<time datetime=""2021-03-02T15:44:19.413Z"">Mar 2, 2021</time>]",765,10 responses,9 min read,[],[]
Learnings from B2B Enterprise SaaS Pricing Strategies,-,https://medium.com/@Alex_Senovo,https://medium.com/senovovc/learnings-from-b2b-enterprise-saas-pricing-strategies-927df7df210f?source=search_post---------131,"[<time datetime=""2018-10-09T08:33:12.992Z"">Oct 9, 2018</time>]",428,3 responses,10 min read,"['sales', 'life', 'startups', 'tech', 'sales', 'life', 'startups', 'tech']",['https:\\u002F\\u002Fbyrslf.co\\u002Fi-demoed-a-saas-product-to-my-mother-two-years-after-i-began-selling-it-67b0332da00b']
Have you?,-,https://medium.com/@mirandal,https://medium.com/thinkific/the-majority-of-saas-companies-have-gotten-customer-success-all-wrong-40944d5b9976?source=search_post---------132,"[<time datetime=""2015-08-26T14:30:48.905Z"">Aug 26, 2015</time>]",283,2 responses,9 min read,"['saas', 'metrics', 'saas-metrics', 'customer-retention', 'retention', 'saas', 'metrics', 'saas-metrics', 'customer-retention', 'retention']","['https:\\u002F\\u002Fmedium.com\\u002Fpoint-nine-news\\u002Fhow-public-saas-companies-report-churn-and-what-you-can-learn-from-them-544fcca61ff6', 'https:\\u002F\\u002Fmedium.com\\u002F@hamadnmirza\\u002Ffundamental-start-up-metrics-8e79f99e4a06', 'https:\\u002F\\u002Fpeeriq.medium.com\\u002Fslopes-b2b-bnpl-crypto-companies-raise-huge-rounds-amazon-pressures-visa-92f74640403', 'https:\\u002F\\u002Fmedium.com\\u002F@dorin_baniel\\u002Fhow-to-build-your-executive-team-5ef611a6a29d', 'https:\\u002F\\u002Fconnectventures.medium.com\\u002Fconnect-spotlight-magicbell-2d6057170dbb', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fthe-wellcare-new-trail-8f354fd78c19', 'https:\\u002F\\u002Fmedium.com\\u002Fsmakk-studios\\u002F2018-food-and-drink-trends-d5b9ce1b4828', 'https:\\u002F\\u002Fmedium.com\\u002F@careerninja\\u002Fwork-with-these-social-ventures-to-create-a-change-in-the-world-8182e2ce45fc', 'https:\\u002F\\u002Fmedium.com\\u002F@njainwrites\\u002Fhow-to-save-groupon-living-social-9a8adf07d8d', 'https:\\u002F\\u002Fmedium.com\\u002F@admatuszak\\u002Fmeasuring-the-performance-of-a-corporate-venture-capital-program-9f8748fe3ac7', 'https:\\u002F\\u002Fmedium.com\\u002Fjackpocket\\u002Fjackpocket-at-the-helm-naspl-2018-45c29c2d0ad7', 'https:\\u002F\\u002Fhimanshi651.medium.com\\u002Ftop-5-digital-transformation-trends-in-hospitality-and-travel-industry-ad0ac73467ac', 'https:\\u002F\\u002Finnovator.news\\u002Fa-digital-platform-for-pensions-ea9f33faf29e']"
SaaS: From Scarcity to Overabundance,Challenges for Systems of record and workflow apps in a crowded landscape,https://medium.com/@clemnt,https://medium.com/point-nine-news/saas-from-scarcity-to-overabundance-8e4ba3e7b7cd?source=search_post---------133,"[<time datetime=""2017-02-02T10:39:37.787Z"">Feb 2, 2017</time>]",263,8 responses,15 min read,"['sales', 'demos', 'saas', 'sales', 'demos', 'saas']","['https:\\u002F\\u002Fmedium.com\\u002Fincluded-vc\\u002Finsights-into-the-vc-entry-level-interview-process-with-ines-streimelweger-creandum-3a0b341cfdc6', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fshubham-a-mishra-of-pyxis-one-five-things-you-need-to-create-a-highly-successful-startup-65064cdbdfce', 'https:\\u002F\\u002Fmedium.com\\u002F@mariamgevorgyan\\u002Fgrowth-alex-schultz-768c827454a5', 'https:\\u002F\\u002Fmedium.com\\u002F@anyonecandobiz\\u002Fno-form-no-structure-no-significance-in-business-cfc5be1c8c21', 'https:\\u002F\\u002Fmedium.com\\u002Fairtree-venture\\u002Faustralian-tech-companies-valued-at-100m-1cfa226975e6', 'https:\\u002F\\u002Fmedium.com\\u002F@minutesmag\\u002Fhow-to-tell-a-startup-is-a-smart-investment-according-to-an-investor-cf86934c3e73', 'https:\\u002F\\u002Fginnyfahs.medium.com\\u002Fthe-best-tech-news-by-world-region-fec10a96cb8f', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-mission\\u002Fscalable-culture-part-3-now-or-never-f16af58c47c9', 'https:\\u002F\\u002Fthebetterstory.co\\u002Feverything-i-wish-id-known-before-i-started-demoing-saas-f83c1c4fad99']"
2018 Review: High-growth SaaS IPOs,2018 SaaS IPOs,https://medium.com/@alexfclayton,https://medium.com/@alexfclayton/2018-review-high-growth-saas-ipos-5b82a93295c?source=search_post---------134,"[<time datetime=""2018-12-19T18:59:09.230Z"">Dec 20, 2018</time>]",473,3 responses,7 min read,"['iam', 'identity-management', 'auth0', 'aws-cognito', 'sso', 'iam', 'identity-management', 'auth0', 'aws-cognito', 'sso']","['https:\\u002F\\u002Fengineering.opsgenie.com\\u002Fmanaging-users-in-saas-applications-6bdf029e1421', 'https:\\u002F\\u002Fdurandkenny.medium.com\\u002Fcontinuous-deployment-of-nuxt-on-aws-with-gitlab-ci-ad7f8825376e', 'https:\\u002F\\u002Fmedium.com\\u002Fstatsignal\\u002Fstatsignal-launch-d55a22ca6e50', 'https:\\u002F\\u002Fmedium.com\\u002Fgumgum-tech\\u002Fjumpcloud-integration-for-advertising-applications-ab8670d38eef', 'https:\\u002F\\u002Fmedium.com\\u002F@lakshyaing\\u002Fadding-external-library-in-draw-io-552b6bcd9e49', 'https:\\u002F\\u002Fmedium.com\\u002F@CodyEngel\\u002Fthe-secret-to-agile-software-development-success-d1621b71d391', 'https:\\u002F\\u002Fblog.devgenius.io\\u002Fcrowdsourced-testing-631996f32b2d', 'https:\\u002F\\u002Fmedium.com\\u002F@nilson.chapagain\\u002Fa-basic-overview-of-binary-search-trees-in-python-23122c9967d0', 'https:\\u002F\\u002Fmedium.com\\u002Flootnft\\u002Fnotice-09-report-for-modern-rebel-upcoming-changes-d056d49ffbf7', 'https:\\u002F\\u002F0xsanz.medium.com\\u002Frunning-commands-behind-proxy-3a6c37250af4', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Fthe-best-things-about-being-a-developer-11f4a3d1dae7', 'https:\\u002F\\u002Fmedium.com\\u002F@feleke\\u002Fdecoding-saving-files-best-practices-e7cf4196876c', 'https:\\u002F\\u002Ffaun.pub\\u002Fhow-to-make-sure-kubernetes-autoscaler-not-deleting-the-nodes-which-run-a-specific-pod-8df3f2c28c46']"
Building an investor grade financial model for your SaaS startup,Creating a financial model for your startup can seem daunting — but it doesn’t have to be,https://medium.com/@shubham,https://medium.com/the-backbone-podcast/building-an-investor-grade-financial-model-for-your-saas-startup-65af29001500?source=search_post---------135,"[<time datetime=""2016-03-08T17:29:17.569Z"">Mar 8, 2016</time>]",298,7 responses,12 min read,"['startup', 'saas', 'software-engineering', 'founders', 'tech', 'startup', 'saas', 'software-engineering', 'founders', 'tech']","['https:\\u002F\\u002Fmedium.com\\u002F@a13n\\u002Fsoftware-engineer-to-saas-founder-c16154013e12', 'https:\\u002F\\u002Fmedium.com\\u002Foperation-entrepreneur\\u002Fhow-to-build-your-admin-tech-stack-55771d8d5713', 'https:\\u002F\\u002Falexanderlhk.medium.com\\u002Fbuilding-the-perfect-startup-team-530721af745c', 'https:\\u002F\\u002Ffutureofsaas.medium.com\\u002Fmanaging-teams-remotely-q-a-with-slack-8a2d569ef39d', 'https:\\u002F\\u002Fbluecloudventures.medium.com\\u002Fcodeless-coding-part-i-the-rise-of-the-citizen-developer-e1d20db99fa1', 'https:\\u002F\\u002Fkeith-corso.medium.com\\u002Fbusrights-2021-54c696602383', 'https:\\u002F\\u002Fmedium.com\\u002F@akash_bhat\\u002Fdoes-your-startup-have-founder-fund-fit-fee1a1896c14', 'https:\\u002F\\u002Fkoalabs.medium.com\\u002Fhey-jane-reproductive-healthcare-for-the-whole-person-b83bac04c2d1', 'https:\\u002F\\u002Fguruth.medium.com\\u002F2021-creating-a-lexicon-of-future-ae0dfc50d92a', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-new-starter\\u002Fthe-new-starter-969940488026', 'https:\\u002F\\u002Fmedium.com\\u002F@joecardillo\\u002Fa-meditation-on-what-is-and-isnt-equitable-in-grant-making-and-funding-3bcb04750e03', 'https:\\u002F\\u002Fmedium.com\\u002F@scottdylan\\u002F5-insider-tips-for-a-successful-acquisition-48f5ee64364', 'https:\\u002F\\u002Fblog.blackbird.vc\\u002Fblackbird-a-calling-5616c2085545']"
How I Built and Launched a SaaS Company for Less Than $40k 🚀,And actionable steps and real documents…,https://medium.com/@michaelhorton,https://medium.com/the-pioneers/how-i-built-and-launched-a-saas-company-for-less-than-40k-dd2775ce6bb1?source=search_post---------136,"[<time datetime=""2017-08-07T12:26:13.208Z"">Aug 7, 2017</time>]",621,6 responses,10 min read,"['startup', 'billing', 'saas', 'payments', 'fintech', 'startup', 'billing', 'saas', 'payments', 'fintech']","['https:\\u002F\\u002Fmedium.com\\u002Fcommazero\\u002Fwhy-saas-companies-get-it-wrong-when-it-comes-to-payment-terms-218ade97943b', 'https:\\u002F\\u002Fthe-crore-next-door.medium.com\\u002Fpaytm-fiasco-18a8c1f35bcc', 'https:\\u002F\\u002Fhiruyamanuel.medium.com\\u002Fhiruy-amanuel-describes-10-red-flags-that-tell-you-your-small-business-will-have-troubled-funding-35297732256d', 'https:\\u002F\\u002Fmedium.com\\u002Fillumination\\u002F5-fears-that-will-destroy-your-business-71bbeca441a9', 'https:\\u002F\\u002Fmedium.com\\u002Fenrusk\\u002Fthe-future-of-enrusk-24d7246d474d', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fhow-lorna-kapusta-of-fidelity-investments-tackles-the-extreme-work-life-balance-of-being-a-woman-3d3737e64110', 'https:\\u002F\\u002Fmedium.com\\u002F@monicarayscott\\u002Fproduct-crunch-the-venture-edition-5e1fcabf3c20', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fhow-katherine-ohara-of-the-o-hara-project-tackles-the-extreme-work-life-balance-of-being-a-woman-8c23067df4a3', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fwomen-of-the-c-suite-shannon-miles-of-belay-on-the-five-things-you-need-to-succeed-as-a-senior-634845fadd60', 'https:\\u002F\\u002Fblog.wevestr.com\\u002Ffeature-friday-6-the-startup-co-op-634e231a4d91', 'https:\\u002F\\u002Fmedium.com\\u002F@evansc\\u002Ftwo-mistakes-i-made-when-i-launched-autopilot-c89d5402d0fd', 'https:\\u002F\\u002Fbretwaters.medium.com\\u002Fthis-startup-is-creating-a-new-streaming-media-platform-for-africa-bf774c015106', 'https:\\u002F\\u002Flucaspic.medium.com\\u002Fpitch-prison-technology-is-the-key-18f1b4e53f47']"
Five years later: Five ways to build a $100 million SaaS business,-,https://medium.com/@chrija,https://medium.com/point-nine-news/five-years-later-five-ways-to-build-a-100-million-saas-business-49ebca14825c?source=search_post---------137,"[<time datetime=""2019-04-06T01:02:00.000Z"">Apr 6, 2019</time>]",577,2 responses,5 min read,"['startup', 'saas', 'software', 'tech', 'startup', 'saas', 'software', 'tech']","['https:\\u002F\\u002Ftejaswir.medium.com\\u002Fmassive-list-of-100-saas-companies-in-india-e96eb115cd2', 'https:\\u002F\\u002Fzakboca1.medium.com\\u002Fwhy-you-need-to-build-a-multiplayer-saas-business-lessons-from-a-serial-entrepreneur-ec1e68f60c6', 'https:\\u002F\\u002Fblog.dotfile.com\\u002Fthe-challenges-of-scaling-supply-onboarding-for-service-marketplaces-87672ecd852f', 'https:\\u002F\\u002Fmedium.com\\u002F@tundemoaguda\\u002Fa-practical-guide-to-bootstrapping-your-startup-or-small-businesses-840e37a6a775', 'https:\\u002F\\u002Fmedium.com\\u002F@imfreefalling\\u002Fsaas-%E7%AD%86%E8%A8%98-3-demo-535193937855']"
Things I learned from my SaaS project’s private beta period,-,https://medium.com/@tim_nolet,https://medium.com/hackernoon/things-i-learned-from-my-saas-projects-private-beta-period-cd69a11d9e58?source=search_post---------138,"[<time datetime=""2018-03-15T10:11:01.337Z"">Mar 15, 2018</time>]",886,6 responses,6 min read,"['venture-capital', 'saas', 'startup', 'funding', 'data', 'venture-capital', 'saas', 'startup', 'funding', 'data']","['https:\\u002F\\u002Fmedium.com\\u002Fpoint-nine-news\\u002Fdouble-checking-10-years-of-saas-funding-data-9e8e74713d9a', 'https:\\u002F\\u002Fmedium.com\\u002Fairtree-venture\\u002Fhow-a-cloud-guru-built-a-global-business-from-australia-44facec1b40f', 'https:\\u002F\\u002Fmedium.com\\u002Fcalm-storm\\u002Fdigital-self-therapy-for-overlooked-chronic-conditions-why-weve-invested-in-oto-1077ef4b3d10', 'https:\\u002F\\u002Fmedium.com\\u002Fvarsogroup\\u002Fthree-steps-towards-successfully-funding-your-scale-up-growth-f748180f0c98', 'https:\\u002F\\u002Fmedium.com\\u002Fpoint-nine-news\\u002Fhiring-your-first-account-executives-a7eb998aea1']"
Introducing the Lightspeed SaaS Operating Model,Sharing our template for modeling ARR and sales rep…,https://medium.com/@natalieluu,https://medium.com/lightspeed-venture-partners/introducing-the-lightspeed-saas-operating-model-69d455a968bb?source=search_post---------139,"[<time datetime=""2019-10-09T14:01:01.269Z"">Oct 9, 2019</time>]",664,3 responses,10 min read,"['saas', 'startup', 'entrepreneurship', 'entrepreneur', 'software-development', 'saas', 'startup', 'entrepreneurship', 'entrepreneur', 'software-development']","['https:\\u002F\\u002Fmedium.com\\u002F@johngreathouse\\u002Fsaas-is-dead-time-to-call-it-software-once-again-24f4465a89d4', 'https:\\u002F\\u002Fdanmartell.medium.com\\u002Flane-club-penguin-3bb576a45eff', 'https:\\u002F\\u002Fmiriamrosah.medium.com\\u002Fyes-corporate-and-startup-4f635aba2c10', 'https:\\u002F\\u002Fmedium.com\\u002F@dgillespie_irl\\u002Fprofessional-ghosting-and-other-janky-business-practices-3327881a964d', 'https:\\u002F\\u002Fmedium.com\\u002Fflashpointvc\\u002Fflashpoint-held-summersaas-vc-conference-with-over-1000-attendees-4d2b1e875d70', 'https:\\u002F\\u002Ftipsnguts.medium.com\\u002Fhow-to-start-a-tech-empire-in-3-easy-steps-333b441b129c', 'https:\\u002F\\u002Felevateaccelerator.medium.com\\u002Finvoke-exciting-education-aa0a5ba16393', 'https:\\u002F\\u002Favplaybook.com\\u002Ffive-best-practices-for-successful-implementation-of-association-innovation-51af26a5505e', 'https:\\u002F\\u002Fmedium.com\\u002F@ryanjohnston247_12977\\u002Ftop-10-best-mobile-application-development-companies-in-dubai-uae-f1c5fe51ae26', 'https:\\u002F\\u002Fmedium.com\\u002Fmillennials\\u002Ftake-action-for-your-business-quickly-i-didnt-and-it-failed-412bdd969e2', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fpower-women-tarryn-reeves-of-four-eagles-publishing-on-how-to-successfully-navigate-work-love-and-d078f5292e0a', 'https:\\u002F\\u002Flearningconnected.medium.com\\u002Fafrica-innovate-hackathon-2021-creating-innovative-solutions-for-sustainable-development-in-africa-de347ce2eac0', 'https:\\u002F\\u002Finsightsfromleaders.medium.com\\u002Flina-vella-bryant-e17ad7a3a0d1']"
The 31 tools we use to make our “semi remote” SaaS team work efficiently,-,https://medium.com/@eernoult,https://medium.com/agorapulse-stories/the-31-tools-we-use-to-make-our-semi-remote-saas-team-work-efficiently-fd1e785492b9?source=search_post---------140,"[<time datetime=""2017-01-09T14:32:01.835Z"">Jan 9, 2017</time>]",333,12 responses,21 min read,"['startup', 'leadership', 'sales', 'startup', 'leadership', 'sales']","['https:\\u002F\\u002Fmedium.com\\u002F@glezos\\u002Flessons-learned-over-4-months-as-the-interim-sales-vp-for-my-saas-startup-3fc992177111', 'https:\\u002F\\u002Fnickbagga.medium.com\\u002Finbound-lead-generation-vs-outbound-lead-generation-whats-the-difference-4b6068bc8cb7', 'https:\\u002F\\u002Floveonn.medium.com\\u002Fbecoming-a-successful-solopreneur-263f627dc1b0', 'https:\\u002F\\u002Fninapatrick.medium.com\\u002Fthis-one-change-increased-my-productivity-fd7dad5d6223', 'https:\\u002F\\u002Fmedium.com\\u002F@bishopdallas902\\u002Fyesterday-i-made-the-the-decision-to-quit-my-business-and-ive-never-been-more-free-881edeec9612']"
Why You Need to Learn Marketing Before You Build a SaaS Business,-,https://medium.com/@alexponomarev,https://medium.com/rocket-startup/why-you-need-to-learn-marketing-before-you-build-a-saas-business-b90654586eb4?source=search_post---------141,"[<time datetime=""2019-12-12T13:01:01.643Z"">Dec 12, 2019</time>]",421,2 responses,4 min read,"['open-source', 'open-source-software', 'saas', 'business-models', 'software', 'open-source', 'open-source-software', 'saas', 'business-models', 'software']","['https:\\u002F\\u002Fmedium.com\\u002Fgitlab-magazine\\u002Fenterprise-software-evolution-from-custom-to-cots-to-saas-to-coss-879611a944d', 'https:\\u002F\\u002Fmedium.com\\u002F@canonicHQ\\u002F30-days-of-canonic-its-a-wrap-f66062c1389c', 'https:\\u002F\\u002Fmedium.com\\u002F@Mydev.com\\u002Flearning-to-use-new-applications-3a6be48908a7', 'https:\\u002F\\u002Fchriskapp.medium.com\\u002Fthoughts-about-low-no-code-and-vendor-lock-in-ee4295adb1bb', 'https:\\u002F\\u002Ftechblog.beefree.io\\u002Fbreaking-the-ego-why-collaborative-software-developers-write-better-code-fc0cd0183589']"
Designing permissions for a SaaS app,"Manage users, groups, roles, and permissions at scale",https://uxdesign.cc/@licia-li,https://uxdesign.cc/design-permissions-for-a-saas-app-db6c1825f20e?source=search_post---------142,"[<time datetime=""2020-08-31T01:01:18.273Z"">Aug 31, 2020</time>]",568,3 responses,6 min read,"['saas', 'saas']","['https:\\u002F\\u002Fmedium.com\\u002Fpoint-nine-news\\u002Fthe-unbundling-of-traditional-saas-products-d7f4eee2c9e7', 'https:\\u002F\\u002Fmedium.com\\u002Fwork-bench\\u002Fstartup-marketing-from-0-to-100m-in-arr-with-jeff-yoshimura-cmo-chief-experience-officer-at-bf4c4027516b', 'https:\\u002F\\u002Fmedium.com\\u002Fstartup-studio-insider\\u002Fstartup-studio-spotlight-nobody-studios-dee4e31f984f', 'https:\\u002F\\u002Fmedium.com\\u002Fmultiactive\\u002Fmulti-active-in-2021-349d30b2de2', 'https:\\u002F\\u002Fmedium.com\\u002Fmantle-fund\\u002Fsaas-vc-investors-200271625e4c']"
Monitoring a Seed Stage SaaS Business,"9 tactics for founders to monitor marketing, sales and customer success activities + 3 key profitability ratios … all presented in 45 slides",https://medium.com/@louicop,https://medium.com/point-nine-news/monitoring-a-seed-stage-saas-business-345b758334dd?source=search_post---------143,"[<time datetime=""2018-07-20T14:00:29.201Z"">Jul 20, 2018</time>]",558,6 responses,2 min read,"['venture-capital', 'saas', 'entrepreneurship', 'venture-capital', 'saas', 'entrepreneurship']","['https:\\u002F\\u002Fmedium.com\\u002Fpoint-nine-news\\u002Fsaas-a-landscape-of-the-growing-number-of-alternatives-to-vc-funding-1361194968ee', 'https:\\u002F\\u002Fmedium.com\\u002Fairtree-venture\\u002Fhow-a-cloud-guru-built-a-global-business-from-australia-44facec1b40f', 'https:\\u002F\\u002Fmedium.com\\u002Fomers-ventures\\u002Fb2b-saas-is-a-future-without-app-overload-a-reality-911d93ebb5ab', 'https:\\u002F\\u002Fmedium.com\\u002Fsenovovc\\u002Fthe-perfect-b2b-saas-advisory-board-structure-f289b7efc437', 'https:\\u002F\\u002Fmedium.com\\u002Fcalm-storm\\u002Fdigital-self-therapy-for-overlooked-chronic-conditions-why-weve-invested-in-oto-1077ef4b3d10', 'https:\\u002F\\u002Fincisiveventures.medium.com\\u002Finvesting-in-tradewell-app-5e2498846c7a', 'https:\\u002F\\u002Fcv87740.medium.com\\u002Fglobal-startup-news-month-in-review-july-17-2020-a4b290404f5a', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fmarley-baird-of-marley-baird-media-from-avocation-to-vocation-how-i-turned-my-hobby-into-a-career-7699c84f29b9', 'https:\\u002F\\u002Fblog.cmbr.co\\u002Fhow-to-decide-which-features-to-build-following-your-mvp-launch-62b730fea16a', 'https:\\u002F\\u002Fgiuseppe-marzio.medium.com\\u002Fthe-3-problems-facing-every-life-science-start-up-and-how-to-solve-them-5dbf38beffc', 'https:\\u002F\\u002Fmonkshillventures.medium.com\\u002F5-steps-to-scale-up-successfully-in-southeast-asias-diverse-ecosystem-aef8d42b01c2', 'https:\\u002F\\u002Fmedium.com\\u002Fapxberlin\\u002Fdigital-health-in-berlin-whats-holding-back-our-startups-a2402cc7565a', 'https:\\u002F\\u002Fmedium.com\\u002Fzealionaire\\u002Fchoose-the-extraordinary-rather-than-the-ordinary-the-path-of-an-entrepreneur-6078fc6a300b']"
How we de-risked our SaaS pricing strategy,-,https://medium.com/@collinmathilde,https://medium.com/@collinmathilde/how-we-de-risked-our-saas-pricing-strategy-2c52eb5e5d8f?source=search_post---------144,"[<time datetime=""2017-02-14T00:08:38.409Z"">Feb 14, 2017</time>]",309,2 responses,6 min read,"['startup', 'venture-capital', 'saas', 'ipo', 'cloud-computing', 'startup', 'venture-capital', 'saas', 'ipo', 'cloud-computing']","['https:\\u002F\\u002Fmedium.com\\u002F@alexfclayton\\u002F2018-review-high-growth-saas-ipos-5b82a93295c', 'https:\\u002F\\u002Fmedium.com\\u002F@bislitheacademy\\u002Fhow-to-make-a-flower-shop-successful-part-2-98dc0f0c7193', 'https:\\u002F\\u002Fhuangjin-85952.medium.com\\u002Fcs373-fall-2021-blog-2-jin-huang-dcadfdc72bc0', 'https:\\u002F\\u002Fpplusmeasurement.medium.com\\u002Fpr-should-you-be-afraid-of-analyzing-negative-media-coverage-6311218f53bd', 'https:\\u002F\\u002Fmedium.com\\u002F@ibakke2022\\u002Fbook-blog-pt-6-final-reaction-e9d18488131']"
The key B2B-SaaS metrics every start-up should track,-,https://medium.com/@senovoVC,https://medium.com/senovovc/the-key-b2b-saas-metrics-every-start-up-should-track-7ab75222a336?source=search_post---------145,"[<time datetime=""2018-07-10T12:29:05.343Z"">Jul 10, 2018</time>]",356,2 responses,9 min read,"['machine-learning', 'design', 'data-science', 'ux-design', 'ai', 'machine-learning', 'design', 'data-science', 'ux-design', 'ai']","['https:\\u002F\\u002Fmedium.com\\u002Fdesign-ibm\\u002Fibm-watson-studio-desktop-wins-a-2019-saas-award-cf1717eff28f', 'https:\\u002F\\u002Fmedium.com\\u002F@aman.agrawal_78247\\u002Faddressing-the-clown-and-the-contactless-grocery-delivery-apps-a062eab53c05', 'https:\\u002F\\u002Felainemullins4613.medium.com\\u002F5-common-air-conditioner-installation-mistakes-to-avoid-8cdebb6a44a9', 'https:\\u002F\\u002Fbrajeshofficial.medium.com\\u002F7-things-you-should-consider-before-buying-a-phone-9ca596bc308c', 'https:\\u002F\\u002Fmedium.com\\u002Fdrive-journey\\u002Fmulti-modal-transport-is-not-the-future-modular-transport-is-34ec9ce3c235', 'https:\\u002F\\u002Fonezero.medium.com\\u002Fvirtual-reality-is-still-failing-half-of-the-worlds-population-b91df3a03262', 'https:\\u002F\\u002Fsalvado26797416.medium.com\\u002Fthe-saam-smoke-detector-serves-as-an-air-quality-monitor-when-its-not-warning-you-of-fire-danger-10d90912be44', 'https:\\u002F\\u002Fshaurya04sharma.medium.com\\u002Fwhat-are-the-specs-of-the-mediatek-helio-g96-fda398b91327', 'https:\\u002F\\u002Farvrjourney.com\\u002Faugmented-reality-benefits-for-publishers-15a58e0998f6', 'https:\\u002F\\u002Fmedium.com\\u002Fdesign-ibm\\u002Fibm-master-data-management-notches-a-gold-in-the-2021-new-york-design-awards-6ecc11527502', 'https:\\u002F\\u002Fux.shopify.com\\u002Fhow-to-maximize-delight-in-data-visualizations-ab12e299b90', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fwhat-apples-weather-app-can-teach-us-about-data-visualization-d17af605aaec', 'https:\\u002F\\u002Fuxdesign.cc\\u002Fimproving-your-dashboard-design-by-simply-changing-the-chart-type-94c449e510b4']"
How to Make Users Trust a SaaS,How to Build Trust on a B2B website,https://medium.com/@gosiazelba,https://medium.com/swlh/how-to-build-trust-in-saas-51917870e0c0?source=search_post---------146,"[<time datetime=""2017-11-18T13:16:00.909Z"">Nov 18, 2017</time>]",714,1 response,9 min read,"['payments', 'stripe', 'saas', 'entrepreneurship', 'startup', 'payments', 'stripe', 'saas', 'entrepreneurship', 'startup']","['https:\\u002F\\u002Fmedium.com\\u002F@mobileappdevelopmentcanada\\u002Fhow-to-choose-right-technology-stack-for-your-mobile-app-8103230b32b', 'https:\\u002F\\u002Foutgrowco.medium.com\\u002Fbest-no-code-chatbot-tools-our-top-6-picks-for-2021-6ea5ef736cd2', 'https:\\u002F\\u002Fwhizzoe.medium.com\\u002Fhow-to-monetize-b2c-marketplaces-on-demand-economy-employee-motivation-4dc5c06cb7d5', 'https:\\u002F\\u002Fictscustomsoftware.medium.com\\u002F4-major-questions-every-startup-must-consider-before-having-an-mvp-developed-29e7d532674', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fbest-practices-for-integrating-stripe-billing-with-your-saas-559747ae7062', 'https:\\u002F\\u002Fmedium.com\\u002F@mazafary\\u002Fthe-certified-cisco-power-user-bundle-d50cab394df4', 'https:\\u002F\\u002Fmedium.com\\u002Fstartup-everyday\\u002Fremote-work-is-tough-dbff-53-f2f11cdce363', 'https:\\u002F\\u002Fmedium.com\\u002Fhashmapinc\\u002Ftop-5-reasons-why-people-are-migrating-from-teradata-to-snowflake-8a0eb6e20e11', 'https:\\u002F\\u002Fpbracha.medium.com\\u002Fvmware-esxi-virtual-machine-image-deployment-to-digital-ocean-and-setup-networking-after-c08fae02d257', 'https:\\u002F\\u002Fmedium.com\\u002Ftampabaytech\\u002Fdefinition-and-redefinition-in-agile-software-methodology-b765e538115e', 'https:\\u002F\\u002Fmedium.com\\u002F@tom.vardi\\u002Fhow-i-survived-and-won-my-first-hackathon-f125891d2b2d', 'https:\\u002F\\u002Flakshanthilakarathne.medium.com\\u002Fsetup-puppet-master-and-agent-in-linux-b4ff62bd9d0f', 'https:\\u002F\\u002Fmedium.com\\u002F@muhandjumah\\u002Fwhat-is-github-7977cbc39390']"
