title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Connecting Cloud Functions with Compute Engine using Serverless VPC Access,-,https://medium.com/@zdenulo,https://medium.com/google-cloud/connecting-cloud-functions-with-compute-engine-using-serverless-vpc-access-79c5cd7420c7?source=search_post---------72,"[<time datetime=""2019-06-21T08:54:49.904Z"">Jun 21, 2019</time>]",10,0 responses,5 min read,[],[]
Messaging patterns for Vertx 4 EventBus,-,https://medium.com/@yuri-mednikov,https://medium.com/@yuri-mednikov/messaging-patterns-for-vertx-4-eventbus-273ae9582c1f?source=search_post---------73,"[<time datetime=""2021-06-15T08:59:33.510Z"">Jun 15, 2021</time>]",1,0 responses,9 min read,[],[]
-,When cloud shares power with the business,https://medium.com/@BreezeTelecom,https://medium.com/@BreezeTelecom/when-cloud-shares-power-with-the-business-34f8620c6932?source=search_post---------75,"[<time datetime=""2016-09-23T10:28:38.525Z"">Sep 23, 2016</time>]",0,0 responses,4 min read,[],[]
Internal and external connectivity in Kubernetes space,Services and networking — from ClusterIP to…,https://medium.com/@metaphorical,https://medium.com/adidoescode/internal-and-external-connectivity-in-kubernetes-space-a25cba822089?source=search_post---------76,"[<time datetime=""2019-07-13T22:41:36.350Z"">Jul 13, 2019</time>]",282,0 responses,10 min read,[],[]
Building an Internal Kubernetes Platform,-,https://levelup.gitconnected.com/@danielthiry92,https://levelup.gitconnected.com/building-an-internal-kubernetes-platform-f714a0b5ef72?source=search_post---------77,"[<time datetime=""2020-09-09T15:04:01.920Z"">Sep 9, 2020</time>]",287,1 response,10 min read,[],[]
Setting up a WireGuard VPN Server Architecture for Internal Network Access,-,https://infosecwriteups.com/@julianrunnels,https://infosecwriteups.com/setting-up-a-wireguard-vpn-server-architecture-for-internal-network-access-2adcdc79e8e1?source=search_post---------78,"[<time datetime=""2020-11-05T20:53:19.433Z"">Nov 5, 2020</time>]",82,2 responses,12 min read,[],[]
Use Ubuntu Server Cloud Image to Create a KVM Virtual Machine with Fixed Network Properties,-,https://medium.com/@yping88,https://medium.com/@yping88/use-ubuntu-server-20-04-cloud-image-to-create-a-kvm-virtual-machine-with-fixed-network-properties-62ecae025f6c?source=search_post---------79,"[<time datetime=""2020-10-03T23:40:38.585Z"">Oct 3, 2020</time>]",310,0 responses,5 min read,[],[]
How we used ML — and heuristic data labeling — to help customers with their cloud migration,-,https://medium.com/@yaelbrumer,https://medium.com/data-science-at-microsoft/how-we-used-ml-and-heuristic-data-labeling-to-help-customers-with-their-cloud-migration-d3af7ff020fc?source=search_post---------80,"[<time datetime=""2021-09-21T07:18:04.808Z"">Sep 20, 2021</time>]",18,1 response,7 min read,[],[]
Self-renewing Let’s Encrypt wildcard certificates in Kubernetes for internal domains: Part I — the DNS server,-,https://medium.com/@dmegyesi,https://medium.com/infrastructure-adventures/self-renewing-lets-encrypt-wildcard-certificates-in-kubernetes-for-internal-domains-part-i-dns-ea788eb3dbf9?source=search_post---------81,"[<time datetime=""2018-06-02T19:01:41.129Z"">Jun 2, 2018</time>]",80,3 responses,12 min read,[],[]
Self-renewing Let's Encrypt wildcard certificates in K8s for internal domains: Part II - certs,-,https://medium.com/@dmegyesi,https://medium.com/infrastructure-adventures/self-renewing-lets-encrypt-wildcard-certificates-in-k8s-for-internal-domains-part-ii-certs-66c613a2279f?source=search_post---------82,"[<time datetime=""2018-08-19T17:23:48.701Z"">Aug 19, 2018</time>]",25,2 responses,10 min read,[],[]
Automate JIRA Cloud Workflow With Golang,Reduce workload for developers by improving the internal…,https://betterprogramming.pub/@percybolmer,https://betterprogramming.pub/automate-jira-cloud-workflow-with-golang-2de29828aad6?source=search_post---------83,"[<time datetime=""2021-08-11T13:02:51.271Z"">Aug 11, 2021</time>]",165,0 responses,5 min read,[],[]
COG overview and how to create and validate a Cloud Optimised Geotiff,-,https://medium.com/@saxenasanket135,https://medium.com/@saxenasanket135/cog-overview-and-how-to-create-and-validate-a-cloud-optimised-geotiff-b39e671ff013?source=search_post---------84,"[<time datetime=""2020-07-13T10:43:07.017Z"">Jul 13, 2020</time>]",98,1 response,3 min read,[],[]
Using iTerm2 to work with OpenShift clusters to manage Cloud Pak for Data,-,https://medium.com/@hanusiak-tomasz,https://medium.com/@hanusiak-tomasz/using-iterm2-to-work-with-openshift-clusters-to-manage-cloud-pak-for-data-b2f3224fbca8?source=search_post---------85,"[<time datetime=""2020-02-06T08:52:55.879Z"">Feb 6, 2020</time>]",9,0 responses,3 min read,[],[]
Utilizing Amazon DynamoDB to audit user activity for internal tools,User activity in internal tools…,https://medium.com/@tremaineeto,https://medium.com/cloud-native-the-gathering/utilizing-amazon-dynamodb-to-audit-user-activity-for-internal-tools-28036eaee885?source=search_post---------86,"[<time datetime=""2018-10-26T22:14:33.162Z"">Oct 26, 2018</time>]",20,1 response,4 min read,[],[]
Cloud Foundry Schematic,-,https://cloudnative.ly/@hrisanty,https://cloudnative.ly/cloud-foundry-schematic-6aa0ad13424c?source=search_post---------87,"[<time datetime=""2018-06-14T14:08:30.863Z"">Jun 14, 2018</time>]",21,0 responses,5 min read,[],[]
Google Cloud Networking - ILB as Next Hop with Tags,-,https://medium.com/@ozcosta,https://medium.com/@ozcosta/google-cloud-networking-ilb-as-next-hop-with-tags-ab5f30a0e0c3?source=search_post---------88,"[<time datetime=""2021-11-15T23:41:23.030Z"">Nov 15, 2021</time>]",8,0 responses,4 min read,[],[]
Starting Small With Kubernetes and Kubeadm: 500 Containers?,-,https://medium.com/@vurtcloud,https://medium.com/hackernoon/starting-small-with-kubernetes-and-kubeadm-500-containers-6c76454e6e12?source=search_post---------89,"[<time datetime=""2017-06-29T13:33:29.491Z"">Jun 29, 2017</time>]",11,0 responses,6 min read,[],[]
Google App Engine for internal systems,-,https://medium.com/@zdenulo,https://medium.com/google-cloud/google-app-engine-for-internal-systems-bbf539f2d290?source=search_post---------90,"[<time datetime=""2018-07-24T13:27:06.788Z"">Jul 24, 2018</time>]",20,0 responses,3 min read,[],[]
“Cloud PLM” and How Cassini is Leading the Way,-,https://medium.com/@cassiniplm,https://medium.com/@cassiniplm/cloud-plm-and-how-cassini-is-leading-the-way-89f6e7972438?source=search_post---------91,"[<time datetime=""2021-05-17T12:02:57.818Z"">May 17, 2021</time>]",8,0 responses,3 min read,[],[]
How to connect to AWS RDS running in the internal network.,Database security,https://medium.com/@_oleksii_,https://medium.com/@_oleksii_/how-to-connect-to-aws-rds-running-in-the-internal-network-95dd1ecbefc9?source=search_post---------92,"[<time datetime=""2019-10-04T07:35:15.814Z"">Oct 3, 2019</time>]",55,0 responses,1 min read,[],[]
Developer eXperience : internal developers are customers,-,https://medium.com/@digitaltinker,https://medium.com/@digitaltinker/developer-experience-internal-developers-are-customers-5a626b38b1de?source=search_post---------93,"[<time datetime=""2018-05-10T08:05:45.823Z"">May 10, 2018</time>]",27,0 responses,4 min read,[],[]
Google Cloud Platform User Manual for Big Data Projects,This blog was originally for our team’s…,https://medium.com/@boning.zhangcu,https://medium.com/analytics-vidhya/google-cloud-platform-user-manual-for-big-data-projects-15a86fa08fa8?source=search_post---------94,"[<time datetime=""2020-02-02T03:31:00.202Z"">Feb 1, 2020</time>]",2,0 responses,10 min read,[],[]
Creating an Inter-Kubernetes-Cluster services using an Internal LoadBalancer,-,https://medium.com/@johnjjung,https://medium.com/@johnjjung/creating-an-inter-kubernetes-cluster-services-using-an-internal-loadbalancer-137f768bb3fc?source=search_post---------95,"[<time datetime=""2018-10-23T16:06:08.092Z"">Oct 23, 2018</time>]",51,1 response,2 min read,[],[]
Utilizing GCP’s Identity Aware Proxy to SSH into Internal-IP only VM’s,-,https://medium.com/@lunajacob,https://medium.com/@lunajacob/utilizing-gcps-identity-aware-proxy-to-ssh-into-internal-ip-only-vm-s-237bca0123c?source=search_post---------96,"[<time datetime=""2021-09-27T03:00:37.482Z"">Sep 26, 2021</time>]",2,0 responses,4 min read,[],[]
We Need A New ‘Cloud’ Narrative,-,https://medium.com/@rdodev,https://medium.com/@rdodev/we-need-a-new-cloud-narrative-ba3afcee9f6e?source=search_post---------97,"[<time datetime=""2016-02-13T23:11:28.566Z"">Feb 13, 2016</time>]",2,0 responses,2 min read,[],[]
Securing Kubernetes environment with internal load-balancers and Ingress on AWS and VPN,-,https://medium.com/@opcitotechnologies,https://medium.com/@opcitotechnologies/securing-kubernetes-environment-with-internal-load-balancers-and-ingress-on-aws-and-vpn-5a05d7f80e94?source=search_post---------98,"[<time datetime=""2019-02-01T06:18:56.574Z"">Jan 31, 2019</time>]",2,0 responses,2 min read,[],[]
Google Cloud Spanner: our first impressions — By David Borsos and Dominic Fox,-,https://medium.com/@OpenCredo,https://medium.com/@OpenCredo/google-cloud-spanner-our-first-impressions-by-david-borsos-and-dominic-fox-5c7df47bdd6?source=search_post---------99,"[<time datetime=""2017-03-07T12:36:21.711Z"">Mar 7, 2017</time>]",1,0 responses,26 min read,[],[]
Automation: Are we looking at the next evolution of APIs?,-,https://medium.com/@torocloud,https://medium.com/@torocloud/automation-are-we-looking-at-the-next-evolution-of-apis-37bc304df9b7?source=search_post---------100,"[<time datetime=""2021-09-10T05:07:38.760Z"">Sep 9, 2021</time>]",1,0 responses,3 min read,[],[]
-,-,https://medium.com/@angrydead,https://medium.com/@angrydead/my-dealings-with-the-cloud-have-been-far-from-fun-eaaeebb137cc?source=search_post---------101,"[<time datetime=""2019-04-26T22:37:05.645Z"">Apr 26, 2019</time>]",1,0 responses,1 min read,[],[]
Protecting Your SaaS Data,Many SaaS businesses fail to take data security seriously. You must protect…,https://medium.com/@CloudQBnet,https://medium.com/@CloudQBnet/protecting-your-saas-data-460eef7aefaa?source=search_post---------102,"[<time datetime=""2017-01-10T03:32:38.329Z"">Jan 9, 2017</time>]",1,0 responses,6 min read,[],[]
Service relationships: the way to co-create and collaborate with your customers in a digital era,-,https://medium.com/@simplyitcloud,https://medium.com/@simplyitcloud/service-relationships-the-way-to-co-create-and-collaborate-with-your-customers-in-a-digital-era-87e07c5a6220?source=search_post---------103,"[<time datetime=""2019-03-22T12:23:14.188Z"">Mar 22, 2019</time>]",0,0 responses,3 min read,[],[]
AWS Lambda: A New Generation of Cloud Compute Services,-,https://medium.com/@nehiljain,https://medium.com/athletigen-engineering/aws-lambda-a-new-generation-of-cloud-compute-services-2db9b45f0ffa?source=search_post---------104,"[<time datetime=""2016-10-14T13:02:03.636Z"">Oct 14, 2016</time>]",0,0 responses,3 min read,[],[]
service.ts:171 POST http://localhost:5001/[myendpoint- 500 (Internal Server Error),-,https://medium.com/@fredriccliver,https://medium.com/@fredriccliver/service-ts-171-post-http-localhost-5001-myendpoint-500-internal-server-error-68476e1af825?source=search_post---------105,"[<time datetime=""2020-09-09T08:19:23.884Z"">Sep 9, 2020</time>]",0,0 responses,2 min read,[],[]
"Digital, Cloud, Intranet Part 2 — Effective knowledge management, teams are engaged and happy.",-,https://insights.calls9.com/@marklloyd_25136,https://insights.calls9.com/digital-cloud-intranet-part-2-effective-knowledge-management-teams-are-engaged-and-happy-e96f35e7d565?source=search_post---------106,"[<time datetime=""2017-03-28T15:12:19.033Z"">Mar 28, 2017</time>]",0,0 responses,5 min read,[],[]
-,-,https://medium.com/@HRBossAsia,https://medium.com/@HRBossAsia/making-our-mark-in-the-cloud-988884a4a7dd?source=search_post---------107,"[<time datetime=""2014-12-19T07:42:21.473Z"">Dec 18, 2014</time>]",0,0 responses,4 min read,[],[]
An internal view on Unicorn Orchestrator,-,https://medium.com/@Unicorn_H2020,https://medium.com/@Unicorn_H2020/an-internal-view-on-unicorn-orchestrator-200ba9ffe254?source=search_post---------108,"[<time datetime=""2018-06-06T07:47:24.009Z"">Jun 5, 2018</time>]",0,0 responses,5 min read,[],[]
2019 : Networking secrets in Google cloud,-,https://medium.com/@dockerturtle,https://medium.com/@dockerturtle/2019-networking-secrets-in-google-cloud-8284217c3a66?source=search_post---------109,"[<time datetime=""2019-06-20T08:41:45.962Z"">Jun 20, 2019</time>]",0,0 responses,1 min read,[],[]
Internal S3 Storage for Media Files on Top of Ceph Storage Technology,-,https://medium.com/@runtastic,https://medium.com/@runtastic/internal-s3-storage-for-media-files-on-top-of-ceph-storage-technology-135f9fda3403?source=search_post---------110,"[<time datetime=""2017-12-06T22:51:00.838Z"">Dec 6, 2017</time>]",0,0 responses,1 min read,[],[]
ExCraft’s Unique Internal Architecture,-,https://medium.com/@ExCraftExchange,https://medium.com/excraftexchange/excrafts-unique-internal-architecture-4bbf245bbd56?source=search_post---------111,"[<time datetime=""2018-09-18T09:29:51.855Z"">Sep 18, 2018</time>]",0,0 responses,6 min read,[],[]
Smart Vending: Live Data for Optimal Returns,By having the Cloud Wallet integrated with the vending…,https://medium.com/@walletapi.cloud,https://medium.com/@walletapi.cloud/smart-vending-live-data-for-optimal-returns-582bc7f9e553?source=search_post---------112,"[<time datetime=""2019-08-05T10:05:21.023Z"">Aug 5, 2019</time>]",0,0 responses,3 min read,[],[]
-,-,https://medium.com/@shubhamc183,https://medium.com/@shubhamc183/hi-carlos-lets-say-that-some-pods-will-use-the-nginx-for-internal-communication-within-the-daa397ff7beb?source=search_post---------113,"[<time datetime=""2020-05-08T07:32:12.960Z"">May 7, 2020</time>]",0,1 response,1 min read,[],[]
Computational Wind Engineering with CFD in the Cloud,-,https://medium.com/@SimScale,https://medium.com/@SimScale/computational-wind-engineering-with-cfd-in-the-cloud-c9d47f7ba6da?source=search_post---------114,"[<time datetime=""2019-03-12T10:10:12.000Z"">Mar 12, 2019</time>]",0,0 responses,6 min read,[],[]
An Overview on the Importance of Cloud Application Development [Cloud Application Development Platforms],-,https://medium.com/@srisys,https://medium.com/@srisys/an-overview-on-the-importance-of-cloud-application-development-cloud-application-development-88162b03a830?source=search_post---------115,"[<time datetime=""2019-02-19T10:17:36.613Z"">Feb 19, 2019</time>]",0,0 responses,3 min read,[],[]
-,-,https://medium.com/@k0a8t1o6,https://medium.com/@k0a8t1o6/i-am-also-using-backblaze-online-backup-service-too-for-my-internal-ssd-and-2-external-hdd-96f33b4fe91b?source=search_post---------116,"[<time datetime=""2016-05-31T06:14:22.495Z"">May 30, 2016</time>]",0,0 responses,1 min read,[],[]
Whilst assets can be stored to an internal server- there can be a number of issues associated with,-,https://medium.com/@liam.maskell,https://medium.com/@liam.maskell/whilst-assets-can-be-stored-to-an-internal-server-there-can-be-a-number-of-issues-associated-with-591c7d16dd05?source=search_post---------117,"[<time datetime=""2018-09-04T12:59:03.113Z"">Sep 4, 2018</time>]",0,0 responses,2 min read,[],[]
Why “El Salvador” is building a Bitcoin city?,-,https://medium.com/@gonzalo.cloud,https://medium.com/@gonzalo.cloud/why-el-salvador-is-building-a-bitcoin-city-e4108dd61052?source=search_post---------118,"[<time datetime=""2021-12-04T07:26:04.743Z"">Dec 3, 2021</time>]",1,0 responses,4 min read,[],[]
-,-,https://medium.com/@brianlow,https://medium.com/@brianlow/and-the-worst-of-cloud-storage-is-dropdead-guys-80feff5352c1?source=search_post---------119,"[<time datetime=""2020-05-10T09:52:08.639Z"">May 10, 2020</time>]",0,0 responses,1 min read,NA,NA
-,-,https://medium.com/@corpulentchris,https://medium.com/@corpulentchris/abstract-is-so-much-more-than-cloud-documents-though-f565a90b1e1c?source=search_post---------120,"[<time datetime=""2019-01-14T16:36:50.996Z"">Jan 14, 2019</time>]",0,0 responses,1 min read,[],[]
Beat Down The Internal Curmudgeon,-,https://medium.com/@musehick,https://medium.com/@musehick/beat-down-the-internal-curmudgeon-327bb1eae665?source=search_post---------121,"[<time datetime=""2021-05-21T02:33:27.419Z"">May 20, 2021</time>]",0,0 responses,2 min read,[],[]
The Enterprise Cloud Platform: Understand Security & Mitigate the Risks,-,https://medium.com/@codeit_llc,https://medium.com/@codeit_llc/the-enterprise-cloud-platform-understand-security-mitigate-the-risks-58878e607516?source=search_post---------122,"[<time datetime=""2018-05-02T13:31:24.000Z"">May 2, 2018</time>]",0,0 responses,8 min read,[],[]
The Choice Between Internal IT Departments and MSPs,-,https://medium.com/@mark.london,https://medium.com/@mark.london/the-choice-between-internal-it-departments-and-msps-e7e545a600df?source=search_post---------123,"[<time datetime=""2019-08-05T16:12:38.497Z"">Aug 5, 2019</time>]",0,0 responses,2 min read,NA,NA
How to Maximize IT Productivity in a Transition to the Cloud,-,https://medium.com/@chartwestcott,https://medium.com/@chartwestcott/how-to-maximize-it-productivity-in-a-transition-to-the-cloud-1eada2739671?source=search_post---------124,"[<time datetime=""2018-10-24T00:00:00.000Z"">Oct 23, 2018</time>]",0,0 responses,2 min read,NA,NA
Private Cloud,-,https://medium.com/@htshosting,https://medium.com/@htshosting/private-cloud-10726881c684?source=search_post---------125,"[<time datetime=""2021-09-25T03:48:55.905Z"">Sep 24, 2021</time>]",0,0 responses,1 min read,NA,NA
Kubernetes & production. To be or not to be?,-,https://medium.com/@dpaunin,https://medium.com/@dpaunin/kubernetes-production-to-be-or-not-to-be-3f79516016a6?source=search_post---------126,"[<time datetime=""2017-09-22T13:37:02.557Z"">Sep 22, 2017</time>]",251,5 responses,9 min read,NA,NA
Use Google Sheets as your database using Python,"Today, we will see how we can use google spread sheets…",https://medium.datadriveninvestor.com/@sahil.rajput,https://medium.datadriveninvestor.com/use-google-sheets-as-your-database-using-python-77d40009860f?source=search_post---------127,"[<time datetime=""2019-01-18T01:51:06.092Z"">Jan 17, 2019</time>]",236,6 responses,3 min read,NA,NA
How to Setup Google SSO and AWS,-,https://wheniwork.engineering/@moos3,https://wheniwork.engineering/how-to-setup-google-sso-and-aws-4496f054a707?source=search_post---------128,"[<time datetime=""2017-03-10T18:29:30.319Z"">Mar 10, 2017</time>]",46,9 responses,5 min read,NA,NA
Full relational diagram for Ethereum public data on Google BigQuery,-,https://medium.com/@rifkiamil,https://medium.com/google-cloud/full-relational-diagram-for-ethereum-public-data-on-google-bigquery-2825fdf0fb0b?source=search_post---------129,"[<time datetime=""2021-02-23T07:42:22.666Z"">Feb 22, 2021</time>]",99,1 response,4 min read,NA,NA
Infraspec: Declarative Microservices,How Shipt’s internal spec makes it easy for engineers to go from…,https://shipt.tech/@kevin.snyder.codes,https://shipt.tech/infraspec-declarative-microservices-557639222c7c?source=search_post---------130,"[<time datetime=""2019-03-11T15:01:01.169Z"">Mar 11, 2019</time>]",103,0 responses,11 min read,NA,NA
Security First — Compliance as a Feature,How & Why Powtoon Built a Secure Enterprise Cloud,https://medium.com/@svenhoffmann,https://medium.com/powtoon/security-first-compliance-as-a-feature-69daf45b10e5?source=search_post---------131,"[<time datetime=""2018-08-13T09:16:10.222Z"">Aug 13, 2018</time>]",274,0 responses,7 min read,NA,NA
How to ssh into your GCE machine without a public IP,"In this article, I will show you how you can ssh…",https://medium.com/@femrtnz,https://medium.com/google-cloud/how-to-ssh-into-your-gce-machine-without-a-public-ip-4d78bd23309e?source=search_post---------132,"[<time datetime=""2020-08-24T23:56:29.318Z"">Aug 24, 2020</time>]",27,1 response,5 min read,NA,NA
Who’s going to keep an eye on AI?,-,https://blog.joinblink.com/@GeekLondon,https://blog.joinblink.com/whos-going-to-keep-an-eye-on-ai-6559dca631f0?source=search_post---------133,"[<time datetime=""2017-05-17T12:36:37.218Z"">May 17, 2017</time>]",11,0 responses,4 min read,NA,NA
The danger lurking in your shadow data,The rise of cloud-based productivity apps is great for work but a security and compliance nightmare,https://blog.joinblink.com/@GeekLondon,https://blog.joinblink.com/the-danger-lurking-in-your-shadow-data-75a331bfda29?source=search_post---------134,"[<time datetime=""2017-05-24T11:16:14.911Z"">May 24, 2017</time>]",8,0 responses,4 min read,NA,NA
Setup email notification using external SMTP Server from EC2 (Basic AWS Networking Revisited),-,https://faun.pub/@johanes-glenn,https://faun.pub/setup-email-notification-using-external-smtp-server-from-ec2-basic-aws-networking-revisited-344246231858?source=search_post---------135,"[<time datetime=""2019-09-05T10:24:20.673Z"">Sep 5, 2019</time>]",57,0 responses,3 min read,NA,NA
Custom DNS for AWS Private API Gateway,"How to enable custom names for your internal APIs, with CDK…",https://aws.plainenglish.io/@markilott,https://aws.plainenglish.io/custom-dns-for-private-api-gateway-5940cb4889a8?source=search_post---------136,"[<time datetime=""2021-03-01T06:45:06.670Z"">Feb 28, 2021</time>]",60,3 responses,5 min read,"['docker', 'kubernetes', 'cloud-computing', 'microservices', 'services', 'docker', 'kubernetes', 'cloud-computing', 'microservices', 'services']","['https:\\u002F\\u002Fmedium.com\\u002F@dpaunin\\u002Fkubernetes-production-to-be-or-not-to-be-3f79516016a6', 'https:\\u002F\\u002Fmedium.com\\u002Flegobox\\u002Fplaying-god-with-continuous-integration-and-deployment-no-biggie-16dd3f24282a', 'https:\\u002F\\u002Fjohn-tucker.medium.com\\u002Fevent-driven-application-by-example-ba937e58bf08', 'https:\\u002F\\u002Fakirabrand.medium.com\\u002Fwsgi-rest-api-endpoints-drawing-inspiration-from-literature-and-the-kiss-principle-411549757ef7', 'https:\\u002F\\u002Fmedium.com\\u002Fwolfie-javachallenge\\u002Fjavachallenge27-7083c86160c5', 'https:\\u002F\\u002Fmedium.com\\u002Fstackos\\u002Fbounce-back-announcing-the-next-super-game-of-gameathon-season-1-80a838232a2e', 'https:\\u002F\\u002Fjoekuka.medium.com\\u002Fday-1-all-about-variables-c291d921c6e5', 'https:\\u002F\\u002Fdustinspears.medium.com\\u002Fadding-proximity-detection-so-enemies-can-ram-player-180d8cdbd507', 'https:\\u002F\\u002Fcrisstyris.medium.com\\u002Fhow-flutter-is-setting-trends-in-mobile-application-development-aa24f71e4c22', 'https:\\u002F\\u002Flearningdevops.medium.com\\u002Fdocker-overview-8ffb15e72a83', 'https:\\u002F\\u002Fgtsopour.medium.com\\u002Faws-elastic-container-registry-ecr-is-a-fully-managed-container-registry-7624781635d9', 'https:\\u002F\\u002Fmedium.com\\u002Fcode-wild\\u002Fload-testing-the-bloom-wild-platform-for-peaks-74edf43445f0', 'https:\\u002F\\u002Flouwersj.medium.com\\u002Fensure-a-constant-cloud-native-chaos-bf6665648a7a']"
What’s New in OpenShift Container Platform 4.1,-,https://medium.com/@OpsTalk,https://medium.com/opstalk/whats-new-in-openshift-container-platform-4-1-168a6d12b90d?source=search_post---------137,"[<time datetime=""2019-06-17T13:23:03.738Z"">Jun 17, 2019</time>]",13,0 responses,7 min read,"['editors-pick', 'tds-features', 'deep-dives', 'editors-pick', 'tds-features', 'deep-dives', 'kubernetes', 'cloud-computing', 'productivity', 'minikube', 'kubectl', 'kubernetes', 'cloud-computing', 'productivity', 'minikube', 'kubectl']","['https:\\u002F\\u002Fmedium.com\\u002Fweb-mining-is688-spring-2021\\u002Fvisualizing-air-routes-for-indian-airlines-81ed09c1cbeb', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fa-preliminary-attempt-at-quantifying-carrying-in-the-nba-postseason-568664b30cb4', 'https:\\u002F\\u002Fjulielange.medium.com\\u002Fyour-next-data-science-project-24690fd67a91', 'https:\\u002F\\u002Fmedium.com\\u002F@chloe_29324\\u002Fan-overview-of-the-latest-carbon-accounting-software-spherics-da1f7acce64d', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fwhat-are-the-important-principles-of-data-visualization-3d3ca6c8c303', 'https:\\u002F\\u002Fmedium.com\\u002F@blcswann\\u002Fusing-geo-social-data-to-predict-economic-volatility-f6c2f2f7ee64', 'https:\\u002F\\u002Fmedium.com\\u002Fsocial-finance-uk\\u002Fsix-ways-to-become-outstanding-at-data-analysis-in-childrens-services-b9808dce2701', 'https:\\u002F\\u002Frobertlacok.medium.com\\u002Fdeepnote-the-modern-way-to-teach-data-science-99998ce659a', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fthe-second-seven-primary-concepts-and-code-examples-for-using-kubernetes-productively-7170642c4094']"
Building mobile apps without code,For a  mobile app to collect and display relatively straightforward…,https://labs.acmi.net.au/@alihaberfield,https://labs.acmi.net.au/building-mobile-apps-without-code-9ae75343d929?source=search_post---------138,"[<time datetime=""2019-05-13T23:58:52.122Z"">May 13, 2019</time>]",8,0 responses,4 min read,"['security', 'alibaba-cloud', 'sso', 'access-control', 'management', 'security', 'alibaba-cloud', 'sso', 'access-control', 'management']","['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Flog-on-to-alibaba-cloud-using-internal-enterprise-accounts-with-ram-single-sign-on-301dbee6a48f', 'https:\\u002F\\u002Fedbkim.medium.com\\u002Fcall-me-disney-my-first-animation-in-unity-a5dd9988b748', 'https:\\u002F\\u002Fmedium.com\\u002F@suci\\u002Fpython-with-vs-code-bc2285c9088d', 'https:\\u002F\\u002Fplacewit.medium.com\\u002Fninja-and-fibonacci-numbers-9adac919df79', 'https:\\u002F\\u002Fcode.imaginesoftware.it\\u002Fsmart-scale-3000-arduino-wpf-d127ed6e3d0d', 'https:\\u002F\\u002Fmedium.com\\u002F@nanduni\\u002Fcloud-native-revolution-ebf6da3fabb0', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Ffail-fail-and-fail-again-7cd5534ab782', 'https:\\u002F\\u002Fmedium.com\\u002F@roopeshkumarp17\\u002Fgaining-confidence-on-linux-and-git-the-ibelieveindoing-campaign-2c32c0d524c6', 'https:\\u002F\\u002Fguruth.medium.com\\u002F2022-creating-a-lexicon-of-future-7cccb74ef50e', 'https:\\u002F\\u002Fmedium.com\\u002F@sanjeev1779\\u002Fmonitor-redis-metrics-in-newrelic-97ae7bbcd6bc', 'https:\\u002F\\u002Fmedium.com\\u002Fdataviz-studio\\u002Fhow-i-monitor-the-health-of-my-cloud-servers-using-rest-api-with-dataviz-studio-f3e424cf4073', 'https:\\u002F\\u002Fmedium.com\\u002F@taapasagrawal\\u002Finstalling-and-running-apache-kafka-on-macos-with-m1-processor-5238dda81d51', 'https:\\u002F\\u002Fmedium.com\\u002Fenterprisedb\\u002Fthe-future-of-application-development-13ea445def8c']"
Top 3 no-code and low-code tool builders for developers,-,https://medium.com/@techgigdotcom,https://medium.com/@techgigdotcom/top-3-no-code-and-low-code-tool-builders-for-developers-932ac3b0aaea?source=search_post---------139,"[<time datetime=""2021-08-24T06:42:09.465Z"">Aug 23, 2021</time>]",33,0 responses,3 min read,"['kubernetes', 'google-cloud-platform', 'google-kubernetes-engine', 'networking', 'kubernetes', 'google-cloud-platform', 'google-kubernetes-engine', 'networking']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Finternal-load-balancing-for-kubernetes-services-on-google-cloud-f8aef11fb1c4', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fgoogle-kubernetes-engine-gke-security-best-practices-d11a230f8e49', 'https:\\u002F\\u002Fmedium.com\\u002F99dotco\\u002Fa-detail-guide-to-deploying-elasticsearch-on-elastic-cloud-on-kubernetes-eck-31808ac60466', 'https:\\u002F\\u002Fmedium.com\\u002Fdkatalis\\u002Finstalling-kubeflow-1-3-on-an-existing-and-private-gke-cluster-895283d49ed1', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fkubernetes-and-terraform-in-google-cloud-3fc9e1c81e0']"
Drawing a polygon on the base map and rendering COG file-based data for that region in an optimal way,-,https://medium.com/@saxenasanket135,https://medium.com/@saxenasanket135/drawing-a-polygon-on-the-base-map-and-rendering-cog-file-based-data-for-that-region-in-an-optimal-ee21fdc8448c?source=search_post---------140,"[<time datetime=""2020-07-13T15:27:12.535Z"">Jul 13, 2020</time>]",66,0 responses,3 min read,[],[]
